# This data can be accessed openly but users of the data are requested to acknowledge the Canadian Space Agency and the CANOPUS team in their publications.
# The following CANOPUS reference paper should also be cited: 
# Rostoker G. et al. (1993) CANOPUS - a ground-based instrument array for remote sensing the high latitude ionosphere during the ISTP/GGS program
# Site Lat Long yyyymmdd CoordSys Units no of records
 CONT 65.754 248.750 20050122 GEODETIC nT 17280
 
# Date(dd/mm/yyyy),time(hh:mi:ss),X,Y,Z,F=. if the data is valid anything else the data is suspect.
2005/01/22,22:03:31,8051.575,3705.875,59415.824,.
2005/01/22,22:03:36,8052.625,3706.700,59418.648,.
2005/01/22,22:03:41,8053.750,3707.375,59421.875,.
2005/01/22,22:03:46,8053.925,3707.825,59425.199,.
2005/01/22,22:03:51,8053.500,3708.150,59428.523,.
2005/01/22,22:03:56,8053.450,3707.850,59431.727,.
2005/01/22,22:04:01,8053.625,3706.575,59434.602,.
2005/01/22,22:04:06,8053.900,3704.950,59437.023,.
2005/01/22,22:04:11,8054.725,3703.375,59439.273,.
2005/01/22,22:04:16,8055.950,3701.975,59441.000,.
2005/01/22,22:04:21,8057.500,3700.300,59442.023,.
2005/01/22,22:04:26,8059.175,3698.525,59442.449,.
2005/01/22,22:04:31,8060.125,3696.650,59442.324,.
2005/01/22,22:04:36,8060.025,3695.075,59441.523,.
2005/01/22,22:04:41,8059.925,3694.125,59440.176,.
2005/01/22,22:04:46,8060.400,3693.250,59438.176,.
2005/01/22,22:04:51,8061.250,3692.275,59436.199,.
2005/01/22,22:04:56,8062.125,3691.650,59434.449,.
2005/01/22,22:05:01,8062.975,3690.225,59432.977,.
2005/01/22,22:05:06,8064.025,3687.975,59431.676,.
2005/01/22,22:05:11,8065.725,3685.200,59430.352,.
2005/01/22,22:05:16,8069.150,3683.225,59429.000,.
2005/01/22,22:05:21,8072.625,3683.500,59427.898,.
2005/01/22,22:05:26,8075.050,3685.925,59426.699,.
2005/01/22,22:05:31,8076.900,3688.750,59424.875,.
2005/01/22,22:05:36,8079.025,3690.500,59422.477,.
2005/01/22,22:05:41,8081.450,3691.675,59420.074,.
2005/01/22,22:05:46,8083.275,3692.675,59418.551,.
2005/01/22,22:05:51,8084.775,3693.675,59417.875,.
2005/01/22,22:05:56,8086.650,3694.975,59417.801,.
2005/01/22,22:06:01,8088.050,3695.625,59418.125,.
2005/01/22,22:06:06,8089.525,3694.825,59418.824,.
2005/01/22,22:06:11,8091.575,3692.850,59418.750,.
2005/01/22,22:06:16,8094.000,3690.825,59418.273,.
2005/01/22,22:06:21,8096.050,3689.000,59417.824,.
2005/01/22,22:06:26,8098.125,3687.200,59417.574,.
2005/01/22,22:06:31,8100.550,3686.225,59417.648,.
2005/01/22,22:06:36,8102.325,3686.800,59417.699,.
2005/01/22,22:06:41,8103.100,3687.575,59417.324,.
2005/01/22,22:06:46,8103.325,3687.475,59417.000,.
2005/01/22,22:06:51,8103.050,3686.450,59417.301,.
2005/01/22,22:06:56,8101.925,3685.175,59418.250,.
2005/01/22,22:07:01,8099.800,3684.425,59419.500,.
2005/01/22,22:07:06,8097.250,3683.425,59420.398,.
2005/01/22,22:07:11,8095.950,3681.475,59420.750,.
2005/01/22,22:07:16,8094.550,3679.175,59420.727,.
2005/01/22,22:07:21,8093.775,3676.175,59419.926,.
2005/01/22,22:07:26,8094.175,3674.125,59417.875,.
2005/01/22,22:07:31,8095.125,3671.450,59415.074,.
2005/01/22,22:07:36,8097.025,3669.450,59412.449,.
2005/01/22,22:07:41,8098.775,3667.925,59410.102,.
2005/01/22,22:07:46,8100.250,3667.125,59406.949,.
2005/01/22,22:07:51,8101.150,3667.750,59402.750,.
2005/01/22,22:07:56,8102.425,3668.250,59397.602,.
2005/01/22,22:08:01,8105.375,3668.925,59391.324,.
2005/01/22,22:08:06,8109.475,3669.675,59384.699,.
2005/01/22,22:08:11,8115.125,3668.350,59377.625,.
2005/01/22,22:08:16,8119.925,3666.975,59371.375,.
2005/01/22,22:08:21,8122.225,3666.725,59366.625,.
2005/01/22,22:08:26,8123.975,3666.625,59363.000,.
2005/01/22,22:08:31,8124.675,3668.000,59361.324,.
2005/01/22,22:08:36,8123.800,3669.750,59361.273,.
2005/01/22,22:08:41,8122.400,3672.500,59362.551,.
2005/01/22,22:08:46,8120.350,3675.125,59364.500,.
2005/01/22,22:08:51,8119.050,3676.850,59366.699,.
2005/01/22,22:08:56,8118.725,3678.675,59368.676,.
2005/01/22,22:09:01,8119.275,3679.700,59370.023,.
2005/01/22,22:09:06,8118.900,3681.375,59370.551,.
2005/01/22,22:09:11,8118.200,3682.950,59370.148,.
2005/01/22,22:09:16,8118.675,3682.700,59369.023,.
2005/01/22,22:09:21,8121.150,3681.675,59367.500,.
2005/01/22,22:09:26,8123.625,3680.775,59365.727,.
2005/01/22,22:09:31,8124.900,3680.675,59364.102,.
2005/01/22,22:09:36,8125.525,3680.400,59362.750,.
2005/01/22,22:09:41,8126.100,3678.350,59362.301,.
2005/01/22,22:09:46,8126.325,3676.125,59362.477,.
2005/01/22,22:09:51,8125.725,3674.600,59362.898,.
2005/01/22,22:09:56,8124.225,3674.500,59363.449,.
2005/01/22,22:10:01,8122.275,3674.800,59363.352,.
2005/01/22,22:10:06,8120.925,3674.350,59362.699,.
2005/01/22,22:10:11,8119.875,3673.000,59361.523,.
2005/01/22,22:10:16,8119.250,3671.500,59359.625,.
2005/01/22,22:10:21,8120.800,3669.650,59357.352,.
2005/01/22,22:10:26,8122.225,3668.225,59355.727,.
2005/01/22,22:10:31,8123.375,3668.325,59355.074,.
2005/01/22,22:10:36,8124.475,3668.700,59354.102,.
2005/01/22,22:10:41,8125.975,3668.225,59352.602,.
2005/01/22,22:10:46,8127.850,3667.850,59351.023,.
2005/01/22,22:10:51,8130.750,3667.375,59348.977,.
2005/01/22,22:10:56,8134.675,3665.825,59346.773,.
2005/01/22,22:11:01,8138.500,3664.375,59345.523,.
2005/01/22,22:11:06,8142.000,3662.750,59344.852,.
2005/01/22,22:11:11,8145.200,3661.150,59344.648,.
2005/01/22,22:11:16,8147.625,3659.725,59344.551,.
2005/01/22,22:11:21,8147.950,3658.225,59344.199,.
2005/01/22,22:11:26,8147.050,3656.750,59344.375,.
2005/01/22,22:11:31,8145.175,3655.175,59345.074,.
2005/01/22,22:11:36,8143.000,3653.575,59345.801,.
2005/01/22,22:11:41,8140.875,3652.725,59346.699,.
2005/01/22,22:11:46,8138.600,3652.125,59347.727,.
2005/01/22,22:11:51,8136.150,3651.200,59348.602,.
2005/01/22,22:11:56,8133.725,3649.850,59349.125,.
2005/01/22,22:12:01,8130.575,3649.225,59349.324,.
2005/01/22,22:12:06,8126.925,3648.225,59348.398,.
2005/01/22,22:12:11,8124.275,3647.650,59345.898,.
2005/01/22,22:12:16,8123.050,3647.925,59343.023,.
2005/01/22,22:12:21,8121.225,3649.450,59340.227,.
2005/01/22,22:12:26,8117.475,3650.825,59336.500,.
2005/01/22,22:12:31,8112.375,3651.250,59332.426,.
2005/01/22,22:12:36,8107.500,3652.325,59327.449,.
2005/01/22,22:12:41,8102.700,3653.500,59322.398,.
2005/01/22,22:12:46,8098.500,3654.400,59317.426,.
2005/01/22,22:12:51,8094.825,3655.550,59312.102,.
2005/01/22,22:12:56,8091.650,3657.200,59307.324,.
2005/01/22,22:13:01,8090.750,3659.600,59303.750,.
2005/01/22,22:13:06,8091.775,3662.225,59301.500,.
2005/01/22,22:13:11,8092.625,3665.775,59300.000,.
2005/01/22,22:13:16,8092.500,3669.425,59298.398,.
2005/01/22,22:13:21,8090.375,3672.300,59296.875,.
2005/01/22,22:13:26,8088.125,3673.275,59296.398,.
2005/01/22,22:13:31,8086.400,3672.850,59297.074,.
2005/01/22,22:13:36,8086.100,3672.775,59299.176,.
2005/01/22,22:13:41,8086.075,3674.600,59301.750,.
2005/01/22,22:13:46,8088.175,3677.075,59303.773,.
2005/01/22,22:13:51,8091.800,3679.450,59305.227,.
2005/01/22,22:13:56,8095.750,3680.975,59306.551,.
2005/01/22,22:14:01,8099.675,3681.725,59306.727,.
2005/01/22,22:14:06,8103.000,3682.000,59306.102,.
2005/01/22,22:14:11,8103.950,3682.100,59305.051,.
2005/01/22,22:14:16,8102.650,3681.525,59303.352,.
2005/01/22,22:14:21,8100.775,3681.050,59301.477,.
2005/01/22,22:14:26,8099.200,3679.725,59299.176,.
2005/01/22,22:14:31,8098.300,3678.125,59296.273,.
2005/01/22,22:14:36,8097.675,3676.775,59293.398,.
2005/01/22,22:14:41,8095.025,3676.350,59291.500,.
2005/01/22,22:14:46,8090.200,3677.150,59289.750,.
2005/01/22,22:14:51,8084.500,3678.500,59287.523,.
2005/01/22,22:14:56,8079.075,3679.150,59285.551,.
2005/01/22,22:15:01,8074.050,3679.025,59283.602,.
2005/01/22,22:15:06,8068.925,3678.175,59281.324,.
2005/01/22,22:15:11,8064.150,3676.950,59278.949,.
2005/01/22,22:15:16,8059.950,3675.625,59276.227,.
2005/01/22,22:15:21,8057.625,3674.925,59272.801,.
2005/01/22,22:15:26,8057.225,3674.150,59268.926,.
2005/01/22,22:15:31,8057.825,3672.800,59264.574,.
2005/01/22,22:15:36,8058.575,3672.275,59261.199,.
2005/01/22,22:15:41,8057.500,3672.400,59259.250,.
2005/01/22,22:15:46,8055.525,3673.275,59257.523,.
2005/01/22,22:15:51,8053.375,3674.400,59255.324,.
2005/01/22,22:15:56,8051.375,3675.600,59252.324,.
2005/01/22,22:16:01,8050.300,3675.450,59248.227,.
2005/01/22,22:16:06,8049.675,3673.750,59244.199,.
2005/01/22,22:16:11,8048.050,3671.375,59241.000,.
2005/01/22,22:16:16,8046.450,3668.775,59238.574,.
2005/01/22,22:16:21,8044.350,3666.425,59237.250,.
2005/01/22,22:16:26,8041.900,3664.350,59237.375,.
2005/01/22,22:16:31,8039.125,3662.225,59238.750,.
2005/01/22,22:16:36,8036.275,3660.100,59240.949,.
2005/01/22,22:16:41,8034.225,3657.450,59243.602,.
2005/01/22,22:16:46,8032.100,3654.550,59245.500,.
2005/01/22,22:16:51,8028.850,3651.475,59245.477,.
2005/01/22,22:16:56,8023.250,3647.900,59242.676,.
2005/01/22,22:17:01,8019.800,3645.975,59239.102,.
2005/01/22,22:17:06,8017.500,3649.150,59236.750,.
2005/01/22,22:17:11,8014.000,3652.575,59235.074,.
2005/01/22,22:17:16,8010.450,3654.850,59234.648,.
2005/01/22,22:17:21,8006.250,3657.325,59235.801,.
2005/01/22,22:17:26,8001.925,3659.900,59237.523,.
2005/01/22,22:17:31,7998.725,3663.000,59239.324,.
2005/01/22,22:17:36,7995.700,3666.950,59241.250,.
2005/01/22,22:17:41,7993.300,3670.275,59242.648,.
2005/01/22,22:17:46,7991.025,3673.075,59244.625,.
2005/01/22,22:17:51,7987.875,3675.200,59247.227,.
2005/01/22,22:17:56,7985.675,3677.925,59249.625,.
2005/01/22,22:18:01,7984.750,3680.425,59251.227,.
2005/01/22,22:18:06,7983.625,3681.975,59252.801,.
2005/01/22,22:18:11,7983.575,3683.450,59254.699,.
2005/01/22,22:18:16,7984.825,3684.525,59256.352,.
2005/01/22,22:18:21,7986.550,3685.575,59257.625,.
2005/01/22,22:18:26,7988.800,3685.700,59259.023,.
2005/01/22,22:18:31,7991.000,3685.850,59260.801,.
2005/01/22,22:18:36,7992.250,3686.300,59262.625,.
2005/01/22,22:18:41,7992.825,3686.925,59264.199,.
2005/01/22,22:18:46,7992.975,3688.150,59265.102,.
2005/01/22,22:18:51,7993.175,3689.700,59265.352,.
2005/01/22,22:18:56,7994.600,3691.300,59265.477,.
2005/01/22,22:19:01,7996.400,3692.500,59265.750,.
2005/01/22,22:19:06,7997.925,3692.150,59266.426,.
2005/01/22,22:19:11,7998.825,3691.875,59267.574,.
2005/01/22,22:19:16,7999.350,3692.225,59268.426,.
2005/01/22,22:19:21,7999.700,3691.825,59269.000,.
2005/01/22,22:19:26,8000.500,3691.125,59269.949,.
2005/01/22,22:19:31,8001.800,3690.050,59271.301,.
2005/01/22,22:19:36,8003.500,3688.000,59272.977,.
2005/01/22,22:19:41,8005.475,3685.025,59275.074,.
2005/01/22,22:19:46,8007.475,3681.025,59277.051,.
2005/01/22,22:19:51,8009.800,3677.850,59278.625,.
2005/01/22,22:19:56,8011.650,3676.150,59279.477,.
2005/01/22,22:20:01,8012.650,3675.350,59279.949,.
2005/01/22,22:20:06,8012.200,3674.025,59280.477,.
2005/01/22,22:20:11,8011.025,3671.350,59281.250,.
2005/01/22,22:20:16,8009.475,3667.650,59282.551,.
2005/01/22,22:20:21,8007.775,3664.200,59283.574,.
2005/01/22,22:20:26,8005.450,3661.225,59284.148,.
2005/01/22,22:20:31,8003.075,3659.550,59284.449,.
2005/01/22,22:20:36,8001.425,3659.125,59284.301,.
2005/01/22,22:20:41,7999.950,3658.575,59284.074,.
2005/01/22,22:20:46,7998.150,3658.600,59283.824,.
2005/01/22,22:20:51,7995.850,3658.450,59283.051,.
2005/01/22,22:20:56,7993.725,3658.625,59282.500,.
2005/01/22,22:21:01,7993.025,3659.350,59281.801,.
2005/01/22,22:21:06,7994.475,3660.250,59280.750,.
2005/01/22,22:21:11,7996.200,3660.675,59279.500,.
2005/01/22,22:21:16,7996.700,3661.625,59278.102,.
2005/01/22,22:21:21,7995.825,3664.650,59276.523,.
2005/01/22,22:21:26,7994.125,3666.925,59274.750,.
2005/01/22,22:21:31,7993.575,3667.275,59273.574,.
2005/01/22,22:21:36,7993.425,3666.800,59272.977,.
2005/01/22,22:21:41,7993.950,3665.525,59272.523,.
2005/01/22,22:21:46,7994.575,3663.375,59271.750,.
2005/01/22,22:21:51,7994.200,3661.875,59271.199,.
2005/01/22,22:21:56,7993.575,3662.825,59270.176,.
2005/01/22,22:22:01,7994.625,3665.100,59268.199,.
2005/01/22,22:22:06,7998.025,3668.600,59265.648,.
2005/01/22,22:22:11,8002.850,3670.500,59262.574,.
2005/01/22,22:22:16,8007.775,3669.975,59260.102,.
2005/01/22,22:22:21,8010.850,3666.225,59258.875,.
2005/01/22,22:22:26,8013.025,3662.175,59258.773,.
2005/01/22,22:22:31,8011.975,3660.750,59259.551,.
2005/01/22,22:22:36,8010.050,3661.775,59260.801,.
2005/01/22,22:22:41,8009.175,3662.925,59262.551,.
2005/01/22,22:22:46,8009.025,3662.900,59264.449,.
2005/01/22,22:22:51,8009.650,3660.750,59265.477,.
2005/01/22,22:22:56,8010.775,3657.200,59266.023,.
2005/01/22,22:23:01,8010.300,3655.825,59265.449,.
2005/01/22,22:23:06,8009.125,3655.400,59263.801,.
2005/01/22,22:23:11,8008.600,3656.875,59262.398,.
2005/01/22,22:23:16,8009.475,3659.075,59261.352,.
2005/01/22,22:23:21,8010.625,3659.150,59260.676,.
2005/01/22,22:23:26,8010.850,3657.300,59260.148,.
2005/01/22,22:23:31,8009.875,3657.400,59259.926,.
2005/01/22,22:23:36,8007.925,3658.650,59259.926,.
2005/01/22,22:23:41,8004.550,3661.200,59260.375,.
2005/01/22,22:23:46,8002.525,3663.825,59260.125,.
2005/01/22,22:23:51,8003.200,3664.850,59259.125,.
2005/01/22,22:23:56,8004.750,3664.925,59257.676,.
2005/01/22,22:24:01,8004.200,3666.025,59256.773,.
2005/01/22,22:24:06,8002.125,3667.350,59256.699,.
2005/01/22,22:24:11,7999.275,3669.025,59257.250,.
2005/01/22,22:24:16,7995.850,3671.350,59258.051,.
2005/01/22,22:24:21,7991.725,3673.950,59259.398,.
2005/01/22,22:24:26,7988.750,3675.875,59261.824,.
2005/01/22,22:24:31,7987.600,3676.300,59265.727,.
2005/01/22,22:24:36,7985.275,3676.150,59269.273,.
2005/01/22,22:24:41,7982.600,3676.025,59272.176,.
2005/01/22,22:24:46,7980.825,3675.200,59274.699,.
2005/01/22,22:24:51,7979.725,3674.300,59276.801,.
2005/01/22,22:24:56,7979.725,3673.425,59278.398,.
2005/01/22,22:25:01,7979.950,3672.225,59279.926,.
2005/01/22,22:25:06,7979.575,3669.875,59281.398,.
2005/01/22,22:25:11,7978.700,3667.225,59283.023,.
2005/01/22,22:25:16,7976.975,3665.425,59283.676,.
2005/01/22,22:25:21,7976.650,3663.450,59283.074,.
2005/01/22,22:25:26,7976.675,3662.875,59282.324,.
2005/01/22,22:25:31,7975.700,3663.700,59282.602,.
2005/01/22,22:25:36,7974.625,3664.600,59284.250,.
2005/01/22,22:25:41,7975.100,3666.575,59286.301,.
2005/01/22,22:25:46,7978.200,3669.225,59287.875,.
2005/01/22,22:25:51,7981.350,3670.925,59289.699,.
2005/01/22,22:25:56,7983.975,3671.700,59292.000,.
2005/01/22,22:26:01,7985.975,3673.200,59294.523,.
2005/01/22,22:26:06,7988.450,3674.700,59297.273,.
2005/01/22,22:26:11,7990.950,3675.975,59299.750,.
2005/01/22,22:26:16,7992.550,3677.250,59301.301,.
2005/01/22,22:26:21,7993.575,3677.525,59302.324,.
2005/01/22,22:26:26,7994.925,3676.300,59302.926,.
2005/01/22,22:26:31,7996.300,3675.200,59303.074,.
2005/01/22,22:26:36,7996.075,3675.125,59302.523,.
2005/01/22,22:26:41,7994.900,3674.600,59301.426,.
2005/01/22,22:26:46,7993.575,3674.050,59300.676,.
2005/01/22,22:26:51,7991.550,3673.550,59300.625,.
2005/01/22,22:26:56,7990.325,3673.025,59301.199,.
2005/01/22,22:27:01,7989.025,3673.025,59302.199,.
2005/01/22,22:27:06,7988.025,3673.450,59303.000,.
2005/01/22,22:27:11,7987.725,3674.075,59303.301,.
2005/01/22,22:27:16,7987.825,3674.175,59303.551,.
2005/01/22,22:27:21,7988.300,3673.550,59304.125,.
2005/01/22,22:27:26,7988.475,3672.200,59305.301,.
2005/01/22,22:27:31,7988.650,3671.125,59307.023,.
2005/01/22,22:27:36,7989.300,3670.250,59309.051,.
2005/01/22,22:27:41,7989.050,3669.425,59310.750,.
2005/01/22,22:27:46,7988.725,3668.225,59312.301,.
2005/01/22,22:27:51,7987.450,3666.750,59313.523,.
2005/01/22,22:27:56,7985.025,3665.625,59313.852,.
2005/01/22,22:28:01,7982.400,3664.800,59313.977,.
2005/01/22,22:28:06,7980.025,3664.950,59313.852,.
2005/01/22,22:28:11,7977.800,3665.800,59313.102,.
2005/01/22,22:28:16,7976.050,3666.775,59312.227,.
2005/01/22,22:28:21,7975.575,3667.725,59311.426,.
2005/01/22,22:28:26,7976.550,3668.000,59310.352,.
2005/01/22,22:28:31,7977.450,3668.450,59309.727,.
2005/01/22,22:28:36,7977.875,3670.350,59309.602,.
2005/01/22,22:28:41,7978.725,3673.275,59309.352,.
2005/01/22,22:28:46,7980.400,3675.700,59308.574,.
2005/01/22,22:28:51,7983.550,3677.475,59308.148,.
2005/01/22,22:28:56,7987.675,3678.975,59308.227,.
2005/01/22,22:29:01,7992.600,3679.775,59308.676,.
2005/01/22,22:29:06,7997.525,3680.575,59308.949,.
2005/01/22,22:29:11,8001.775,3681.600,59308.898,.
2005/01/22,22:29:16,8005.950,3682.225,59308.676,.
2005/01/22,22:29:21,8009.025,3683.500,59307.898,.
2005/01/22,22:29:26,8012.025,3685.800,59306.625,.
2005/01/22,22:29:31,8014.550,3688.250,59305.148,.
2005/01/22,22:29:36,8017.300,3690.150,59304.148,.
2005/01/22,22:29:41,8019.550,3691.700,59303.949,.
2005/01/22,22:29:46,8021.900,3692.850,59304.574,.
2005/01/22,22:29:51,8024.350,3693.950,59306.074,.
2005/01/22,22:29:56,8027.075,3695.300,59308.301,.
2005/01/22,22:30:01,8029.750,3696.825,59311.051,.
2005/01/22,22:30:06,8032.950,3697.200,59314.000,.
2005/01/22,22:30:11,8035.575,3696.300,59316.750,.
2005/01/22,22:30:16,8037.500,3694.675,59319.176,.
2005/01/22,22:30:21,8039.325,3692.725,59321.250,.
2005/01/22,22:30:26,8040.350,3690.625,59323.051,.
2005/01/22,22:30:31,8041.075,3689.200,59324.977,.
2005/01/22,22:30:36,8041.675,3688.850,59326.852,.
2005/01/22,22:30:41,8041.650,3688.975,59328.324,.
2005/01/22,22:30:46,8041.400,3689.475,59329.301,.
2005/01/22,22:30:51,8041.425,3689.925,59329.824,.
2005/01/22,22:30:56,8041.950,3689.450,59329.824,.
2005/01/22,22:31:01,8042.500,3688.475,59329.324,.
2005/01/22,22:31:06,8042.575,3688.175,59328.676,.
2005/01/22,22:31:11,8042.500,3689.800,59327.898,.
2005/01/22,22:31:16,8042.900,3692.650,59327.426,.
2005/01/22,22:31:21,8044.575,3695.525,59327.477,.
2005/01/22,22:31:26,8047.250,3698.475,59328.051,.
2005/01/22,22:31:31,8050.650,3701.200,59329.699,.
2005/01/22,22:31:36,8053.900,3704.000,59331.727,.
2005/01/22,22:31:41,8056.700,3706.200,59333.324,.
2005/01/22,22:31:46,8057.575,3707.350,59333.375,.
2005/01/22,22:31:51,8057.700,3707.250,59332.602,.
2005/01/22,22:31:56,8057.475,3706.375,59331.324,.
2005/01/22,22:32:01,8057.425,3704.550,59330.500,.
2005/01/22,22:32:06,8057.075,3703.075,59330.977,.
2005/01/22,22:32:11,8056.325,3702.775,59332.676,.
2005/01/22,22:32:16,8056.075,3702.650,59334.648,.
2005/01/22,22:32:21,8056.475,3702.775,59336.824,.
2005/01/22,22:32:26,8057.500,3702.475,59338.898,.
2005/01/22,22:32:31,8058.475,3701.375,59341.051,.
2005/01/22,22:32:36,8058.650,3700.325,59343.398,.
2005/01/22,22:32:41,8058.300,3699.650,59345.750,.
2005/01/22,22:32:46,8057.500,3699.450,59348.051,.
2005/01/22,22:32:51,8056.800,3698.800,59349.824,.
2005/01/22,22:32:56,8056.425,3697.100,59351.000,.
2005/01/22,22:33:01,8056.325,3694.975,59351.750,.
2005/01/22,22:33:06,8056.625,3693.300,59351.750,.
2005/01/22,22:33:11,8057.500,3692.275,59350.949,.
2005/01/22,22:33:16,8058.600,3691.700,59349.648,.
2005/01/22,22:33:21,8060.625,3691.125,59347.949,.
2005/01/22,22:33:26,8062.775,3690.850,59346.074,.
2005/01/22,22:33:31,8064.000,3690.750,59344.523,.
2005/01/22,22:33:36,8064.975,3691.150,59343.352,.
2005/01/22,22:33:41,8065.550,3691.825,59342.574,.
2005/01/22,22:33:46,8066.475,3691.800,59341.250,.
2005/01/22,22:33:51,8067.350,3692.900,59339.500,.
2005/01/22,22:33:56,8067.175,3694.850,59337.625,.
2005/01/22,22:34:01,8065.525,3695.675,59335.602,.
2005/01/22,22:34:06,8063.775,3695.900,59333.648,.
2005/01/22,22:34:11,8062.625,3696.725,59331.926,.
2005/01/22,22:34:16,8061.725,3698.750,59330.676,.
2005/01/22,22:34:21,8060.600,3700.825,59329.551,.
2005/01/22,22:34:26,8059.975,3702.050,59328.801,.
2005/01/22,22:34:31,8060.225,3702.150,59328.199,.
2005/01/22,22:34:36,8060.825,3701.600,59327.801,.
2005/01/22,22:34:41,8061.450,3701.325,59328.102,.
2005/01/22,22:34:46,8062.575,3701.625,59328.977,.
2005/01/22,22:34:51,8064.550,3701.850,59329.949,.
2005/01/22,22:34:56,8066.550,3702.325,59331.023,.
2005/01/22,22:35:01,8068.375,3703.400,59332.199,.
2005/01/22,22:35:06,8070.275,3704.975,59333.352,.
2005/01/22,22:35:11,8072.350,3705.600,59334.523,.
2005/01/22,22:35:16,8073.625,3705.500,59336.051,.
2005/01/22,22:35:21,8073.825,3705.675,59337.949,.
2005/01/22,22:35:26,8073.225,3706.950,59340.102,.
2005/01/22,22:35:31,8072.700,3708.850,59342.375,.
2005/01/22,22:35:36,8072.500,3710.100,59344.574,.
2005/01/22,22:35:41,8072.450,3710.350,59346.426,.
2005/01/22,22:35:46,8072.375,3710.175,59347.875,.
2005/01/22,22:35:51,8072.975,3709.525,59349.176,.
2005/01/22,22:35:56,8074.175,3708.125,59350.125,.
2005/01/22,22:36:01,8075.625,3705.375,59350.750,.
2005/01/22,22:36:06,8076.400,3702.550,59351.176,.
2005/01/22,22:36:11,8076.475,3699.625,59351.602,.
2005/01/22,22:36:16,8076.425,3696.275,59352.324,.
2005/01/22,22:36:21,8076.850,3693.125,59353.324,.
2005/01/22,22:36:26,8078.325,3690.450,59354.750,.
2005/01/22,22:36:31,8080.575,3687.500,59356.102,.
2005/01/22,22:36:36,8082.625,3683.575,59357.727,.
2005/01/22,22:36:41,8083.650,3679.925,59360.051,.
2005/01/22,22:36:46,8083.525,3677.625,59362.727,.
2005/01/22,22:36:51,8082.575,3677.475,59365.574,.
2005/01/22,22:36:56,8080.675,3679.000,59368.375,.
2005/01/22,22:37:01,8077.975,3682.025,59371.051,.
2005/01/22,22:37:06,8074.725,3686.125,59373.398,.
2005/01/22,22:37:11,8071.450,3690.475,59375.227,.
2005/01/22,22:37:16,8068.800,3694.500,59376.574,.
2005/01/22,22:37:21,8067.200,3698.275,59377.523,.
2005/01/22,22:37:26,8066.550,3701.450,59378.023,.
2005/01/22,22:37:31,8065.575,3703.950,59378.176,.
2005/01/22,22:37:36,8064.000,3706.300,59378.023,.
2005/01/22,22:37:41,8062.225,3709.000,59377.824,.
2005/01/22,22:37:46,8060.225,3711.475,59377.750,.
2005/01/22,22:37:51,8057.875,3713.100,59378.176,.
2005/01/22,22:37:56,8054.725,3714.125,59378.727,.
2005/01/22,22:38:01,8051.500,3714.925,59378.824,.
2005/01/22,22:38:06,8049.225,3715.625,59378.301,.
2005/01/22,22:38:11,8048.175,3715.900,59377.199,.
2005/01/22,22:38:16,8048.275,3715.775,59376.023,.
2005/01/22,22:38:21,8049.300,3715.450,59374.727,.
2005/01/22,22:38:26,8051.625,3713.875,59373.324,.
2005/01/22,22:38:31,8054.375,3711.800,59372.602,.
2005/01/22,22:38:36,8056.150,3710.025,59372.801,.
2005/01/22,22:38:41,8057.050,3708.725,59373.398,.
2005/01/22,22:38:46,8057.550,3707.225,59373.898,.
2005/01/22,22:38:51,8058.725,3704.850,59374.824,.
2005/01/22,22:38:56,8059.775,3702.450,59376.375,.
2005/01/22,22:39:01,8059.750,3700.275,59378.125,.
2005/01/22,22:39:06,8059.275,3698.050,59379.449,.
2005/01/22,22:39:11,8058.800,3695.750,59381.301,.
2005/01/22,22:39:16,8057.625,3693.900,59384.074,.
2005/01/22,22:39:21,8055.825,3692.375,59386.699,.
2005/01/22,22:39:26,8054.100,3691.050,59388.949,.
2005/01/22,22:39:31,8053.700,3690.175,59390.574,.
2005/01/22,22:39:36,8053.975,3689.800,59391.398,.
2005/01/22,22:39:41,8054.050,3689.775,59391.750,.
2005/01/22,22:39:46,8054.600,3690.575,59392.148,.
2005/01/22,22:39:51,8055.225,3692.450,59392.500,.
2005/01/22,22:39:56,8055.450,3694.850,59392.477,.
2005/01/22,22:40:01,8055.625,3696.625,59392.199,.
2005/01/22,22:40:06,8055.250,3698.475,59391.602,.
2005/01/22,22:40:11,8054.075,3700.625,59390.273,.
2005/01/22,22:40:16,8052.525,3702.275,59388.625,.
2005/01/22,22:40:21,8051.175,3702.950,59386.949,.
2005/01/22,22:40:26,8051.075,3703.500,59385.551,.
2005/01/22,22:40:31,8051.800,3703.675,59384.500,.
2005/01/22,22:40:36,8052.925,3704.550,59383.824,.
2005/01/22,22:40:41,8053.975,3705.825,59383.551,.
2005/01/22,22:40:46,8054.200,3706.725,59383.176,.
2005/01/22,22:40:51,8053.825,3707.925,59383.102,.
2005/01/22,22:40:56,8054.225,3708.825,59383.398,.
2005/01/22,22:41:01,8054.500,3709.450,59384.000,.
2005/01/22,22:41:06,8054.125,3709.450,59384.727,.
2005/01/22,22:41:11,8053.550,3709.725,59385.648,.
2005/01/22,22:41:16,8052.675,3709.975,59386.449,.
2005/01/22,22:41:21,8051.150,3709.825,59387.449,.
2005/01/22,22:41:26,8049.250,3708.850,59388.574,.
2005/01/22,22:41:31,8047.550,3707.175,59389.676,.
2005/01/22,22:41:36,8046.550,3705.350,59390.875,.
